baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;640.281;0.002592
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;639.109;0.003309
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;612.637;0.004088
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;611.656;0.010989
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;611.444;0.018359
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;609.456;0.058387
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;609.081;0.114053
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;608.081;0.129878
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;604.061;0.130514
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;599.445;0.143026
baseline_results/cvrp_hgs/Vrp-Set-P-n76/Vrp-Set-P-n76-hgs/0.hgs1.vrp;1234;598.196;0.345416
